elapsed_time(s),inner_steps,outer_steps,pd_gap
1.88046,287437,4041,0.00020118968648638776
1.8825,287842,4051,0.00020062318634498505
1.88458,288253,4061,0.00020006172725432585
1.88729,288672,4071,0.0001994626936896466
1.88946,289100,4081,0.000198861162543763
1.89158,289519,4091,0.0001982570670148332
1.89366,289928,4101,0.0001977926716601134
1.89583,290359,4111,0.00019731233933172922
1.89789,290767,4121,0.00019684161700467967
1.89987,291156,4131,0.00019641822169248237
1.90202,291582,4141,0.00019595906462902685
1.90463,291980,4151,0.000195500489343782
1.90668,292386,4161,0.0001950155633781859
1.90878,292800,4171,0.00019453769501363329
1.91086,293211,4181,0.00019408813050117435
1.91297,293624,4191,0.0001936213344086654
1.91509,294041,4201,0.00019317852103583125
1.91717,294448,4211,0.00019282405300703048
1.91919,294847,4221,0.000192445573313757
1.92186,295259,4231,0.00019204385709415024
1.92391,295662,4241,0.00019166495164540942
1.92592,296061,4251,0.00019128820808728998
1.92798,296469,4261,0.0001908850315851928
1.92998,296865,4271,0.00019047115730827686
1.93206,297278,4281,0.0001900643758613249
1.93408,297679,4291,0.00018966438910935322
1.93614,298086,4301,0.0001892569599173527
1.93813,298480,4311,0.0001888390196146169
1.94073,298888,4321,0.00018840457675423777
1.94271,299280,4331,0.0001879858679160705
1.94473,299682,4341,0.0001877038110557859
1.94682,300096,4351,0.00018749813423744703
1.94885,300497,4361,0.00018725830566319705
1.95095,300904,4371,0.00018703925068393884
1.95301,301312,4381,0.000186813309009555
1.95502,301708,4391,0.00018657766554488163
1.95767,302119,4401,0.00018632983105975817
1.95967,302514,4411,0.00018614467210431931
1.96163,302903,4421,0.00018598382366073404
1.96376,303323,4431,0.00018578672482403961
1.96576,303719,4441,0.00018558432617957893
1.96782,304126,4451,0.00018539101822244615
1.96974,304503,4461,0.00018519784263072714
1.97164,304879,4471,0.00018499645916030504
1.97374,305293,4481,0.00018477541064878915
1.97635,305695,4491,0.00018456006379928384
1.97835,306088,4501,0.00018435524605054515
1.98031,306478,4511,0.00018411711806838593
1.98227,306864,4521,0.00018386076096449204
1.98434,307277,4531,0.00018360781271104312
1.98637,307676,4541,0.00018334506689475331
1.98833,308061,4551,0.00018309156074011387
1.99041,308472,4561,0.00018284470147631078
1.99297,308865,4571,0.00018258000222487296
1.99486,309238,4581,0.0001823223602028367
1.99689,309639,4591,0.00018203591055038042
1.999,310055,4601,0.0001818429619009007
2.00096,310441,4611,0.00018164955510546754
2.00281,310807,4621,0.00018146351073112903
2.00481,311203,4631,0.0001812628918626616
2.00682,311599,4641,0.0001811511910294241
2.00876,311982,4651,0.00018109386416273465
2.01132,312373,4661,0.00018103905234409176
2.01332,312767,4671,0.00018098729872423336
2.01533,313164,4681,0.0001809069929466084
2.01736,313565,4691,0.00018084572554293368
2.0193,313945,4701,0.00018076767053319676
2.02128,314331,4711,0.00018069497906551997
2.02333,314714,4721,0.00018062086291357506
2.02575,315103,4731,0.00018053658029262322
2.02772,315481,4741,0.00018046766206722235
2.03069,315898,4751,0.00018034601029910495
2.0327,316282,4761,0.0001802503532801602
2.03461,316649,4771,0.00018015494116704542
2.03684,317040,4781,0.0001800586160552453
2.03888,317418,4791,0.00017994099223988744
2.0409,317797,4801,0.0001798361165462857
2.04291,318176,4811,0.00017971392613672608
2.04492,318557,4821,0.0001796105343268243
2.04696,318942,4831,0.00017948399785122464
2.0498,319325,4841,0.00017935693221000568
2.0518,319697,4851,0.00017923899910595766
2.05376,320064,4861,0.00017909779865503926
2.05583,320441,4871,0.00017896121256386587
2.05784,320821,4881,0.0001788250317890823
2.05999,321239,4891,0.0001786729239333703
2.06192,321614,4901,0.00017852328383305936
2.06399,322013,4911,0.00017835731385398498
2.06606,322402,4921,0.00017818549881812827
2.06893,322774,4931,0.00017800862191655158
2.07092,323145,4941,0.000177847061018567
2.07287,323518,4951,0.0001776706057635396
2.07483,323898,4961,0.0001774920151960003
2.0768,324276,4971,0.0001773044248503438
2.07867,324637,4981,0.00017709074478754194
2.0807,325020,4991,0.0001769402836633415
2.08281,325407,5001,0.000176802918776902
2.08483,325796,5011,0.0001766583927161388
2.08759,326183,5021,0.0001765005195596206
2.08951,326554,5031,0.00017634814737075427
2.09141,326927,5041,0.00017618263413421084
2.09335,327309,5051,0.0001760343259991689
2.09523,327677,5061,0.00017587751210866413
2.09726,328071,5071,0.0001756818655701091
2.09923,328446,5081,0.0001755047755304731
2.1012,328826,5091,0.00017531294862675392
2.10321,329211,5101,0.00017511306912097735
2.10602,329594,5111,0.000174898380809611
2.10798,329970,5121,0.00017467132498185864
2.10986,330340,5131,0.00017445115704485883
2.11195,330745,5141,0.00017421109939614807
2.11383,331116,5151,0.0001740023380307834
2.1158,331501,5161,0.00017378968691938827
2.11769,331873,5171,0.00017354996342347842
2.11958,332245,5181,0.0001733169999447899
2.12144,332610,5191,0.00017306206636812094
2.124,332987,5201,0.00017281441494419215
2.12588,333356,5211,0.00017255265211518073
2.12779,333731,5221,0.00017226522392024997
2.12966,334099,5231,0.00017201326469177582
2.13155,334468,5241,0.00017174732653896414
2.13341,334836,5251,0.00017145934289654156
2.13526,335200,5261,0.00017117863359991485
2.13714,335567,5271,0.00017090034015634047
2.13899,335929,5281,0.0001706014928652428
2.14144,336291,5291,0.00017029120677365325
2.1434,336671,5301,0.00016996616635322342
2.14526,337037,5311,0.00016965549206808365
2.14715,337407,5321,0.00016933699588852526
2.14911,337794,5331,0.00016902333215566313
2.15095,338156,5341,0.00016869114943661619
2.15285,338531,5351,0.00016836742932499656
2.15477,338910,5361,0.0001680274741009402
2.15664,339276,5371,0.00016768217529450694
2.15847,339636,5381,0.0001673285406067794
2.16089,339991,5391,0.00016696596802354136
2.16276,340357,5401,0.0001666165492580085
2.16461,340719,5411,0.00016624111053587486
2.16653,341098,5421,0.00016587253380306519
2.16842,341468,5431,0.000165482681473322
2.1703,341838,5441,0.00016508646735304347
2.17226,342223,5451,0.0001647062759694059
2.17407,342578,5461,0.0001643209509088403
2.17602,342960,5471,0.00016391340045864358
2.17846,343315,5481,0.0001635288297031131
2.18034,343685,5491,0.00016309326160486408
2.18209,344027,5501,0.00016267680948748274
2.18399,344401,5511,0.00016225379743697692
2.18579,344753,5521,0.0001618400036604642
2.18777,345142,5531,0.00016142317260482014
2.18961,345505,5541,0.00016100432799728143
2.19147,345869,5551,0.0001605720655207376
2.19338,346243,5561,0.00016012151897709485
2.19583,346612,5571,0.00015967033297107497
2.19772,346984,5581,0.00015922416885060311
2.1996,347353,5591,0.0001587820389616825
2.20143,347712,5601,0.00015842707832810707
2.20328,348074,5611,0.0001580711476029239
2.20507,348425,5621,0.0001577278343603966
2.20693,348790,5631,0.00015738879167159076
2.20879,349156,5641,0.00015703005576126264
2.21066,349522,5651,0.00015667638367522323
2.21254,349895,5661,0.00015629157727086763
2.21497,350253,5671,0.00015590918702496764
2.21677,350609,5681,0.0001555539626957557
2.21867,350985,5691,0.00015515785166352047
2.22052,351347,5701,0.00015477599158065895
2.22245,351727,5711,0.00015438658384678977
2.22434,352098,5721,0.0001539905051535697
2.22617,352458,5731,0.000153589277253589
2.22805,352824,5741,0.00015319445353834636
2.22984,353174,5751,0.0001527930075913668
2.23232,353541,5761,0.00015238965027566768
2.23414,353898,5771,0.00015199330955134593
2.23595,354254,5781,0.00015156152286792748
2.23777,354612,5791,0.00015122940161507205
2.23956,354960,5801,0.00015094640576266034
2.24141,355322,5811,0.00015067968685806427
2.24332,355695,5821,0.00015044295514158278
2.24511,356044,5831,0.0001501856815181151
2.247,356413,5841,0.00014991293928997597
2.2494,356764,5851,0.00014965657473258072
2.25123,357123,5861,0.00014940478533364242
2.25302,357475,5871,0.000149149686755886
2.25494,357852,5881,0.00014888670377218548
2.25676,358205,5891,0.00014862799969718975
2.2586,358566,5901,0.00014834395975956045
2.26041,358922,5911,0.00014806662039442038
2.26224,359278,5921,0.00014777192634107643
2.26415,359653,5931,0.00014759979276249453
2.26597,360008,5941,0.00014743100007656544
2.26841,360370,5951,0.00014726266119952612
2.27028,360735,5961,0.0001471071686094446
2.2721,361089,5971,0.0001469285508466922
2.27392,361445,5981,0.0001467524803377522
2.27566,361786,5991,0.00014657853006430806
2.2775,362146,6001,0.00014639250264002895
2.27933,362504,6011,0.00014619458377009183
2.28121,362872,6021,0.00014599617684875332
2.28298,363216,6031,0.00014580600484653816
2.28478,363569,6041,0.00014560460822402727
2.28729,363937,6051,0.00014538920728261392
2.28909,364288,6061,0.00014517300785711965
2.29095,364652,6071,0.00014496459383189775
2.2928,365015,6081,0.00014473111654398838
2.29465,365375,6091,0.00014450194179906582
2.29647,365731,6101,0.00014427488249496578
2.29834,366097,6111,0.00014403044835309062
2.30011,366445,6121,0.00014381771301508021
2.30186,366787,6131,0.00014362981447247312
2.30427,367131,6141,0.00014342451326510713
2.30608,367485,6151,0.00014324529262766707
2.30793,367849,6161,0.00014303955559693063
2.30966,368189,6171,0.0001428344791453446
2.31147,368544,6181,0.00014262375809881087
2.31326,368895,6191,0.00014240133359071962
2.31504,369243,6201,0.00014216038856507476
2.31688,369603,6211,0.00014191957978762146
2.31861,369943,6221,0.000141684046400253
2.32044,370298,6231,0.00014143979066444205
2.32296,370668,6241,0.0001411795606702914
2.32471,371011,6251,0.0001409137940460367
2.32651,371362,6261,0.00014063539557678147
2.32834,371719,6271,0.00014035813299811788
2.3301,372065,6281,0.0001400893623706989
2.33194,372425,6291,0.00013981911978163362
2.33368,372766,6301,0.0001395524970691283
2.33548,373117,6311,0.00013925908407454515
2.33732,373476,6321,0.00013895906233143962
2.3397,373826,6331,0.00013864912201427652
2.34154,374185,6341,0.0001383884212003434
2.34333,374534,6351,0.00013816141952669586
2.34504,374865,6361,0.00013793449003091963
2.34684,375218,6371,0.00013768340643596777
2.34862,375566,6381,0.00013742869912267835
2.35042,375919,6391,0.00013717525291000524
2.35217,376261,6401,0.00013693774517136922
2.35397,376613,6411,0.0001367123341689952
2.35574,376960,6421,0.0001364826085993847
2.35816,377307,6431,0.00013624097810853962
2.35994,377656,6441,0.00013599717946725584
2.36172,378006,6451,0.00013574862647333479
2.36349,378351,6461,0.0001355195025090801
2.36518,378682,6471,0.0001352811363469139
2.36699,379036,6481,0.00013502666932758978
2.36876,379384,6491,0.0001347621196840492
2.37056,379733,6501,0.00013450242180095516
2.37227,380067,6511,0.00013424478723076012
2.37402,380409,6521,0.0001339721385956883
2.37639,380764,6531,0.00013368775744769003
2.3781,381099,6541,0.0001334031490606031
2.37989,381450,6551,0.0001331031192298559
2.38171,381808,6561,0.0001328030281104245
2.38344,382147,6571,0.00013251008797927726
2.3852,382494,6581,0.00013221778331062514
2.38702,382848,6591,0.00013189656774441685
2.38876,383187,6601,0.0001316029393549599
