elapsed_time(s),inner_steps,outer_steps,pd_gap
2.5733e-5,0,1,0.01689531624479761
0.442979,1600,11,0.015388038203978717
0.454126,3200,21,0.014373171261717168
0.456527,4800,31,0.013776361310725564
0.460221,6400,41,0.012092831581439407
0.463895,8000,51,0.010684047494387651
0.47079,9680,61,0.009767877556954227
0.472602,11280,71,0.00882224193103389
0.474393,12880,81,0.00801342382865093
0.476176,14480,91,0.007414670310138727
0.478307,16080,101,0.006973174994385177
0.480108,17680,111,0.006611117606878478
0.481922,19280,121,0.006333190076177445
0.48375,20880,131,0.0061074861185018165
0.485811,22480,141,0.005951378314995998
0.487594,24080,151,0.005676847228342935
0.48955,25680,161,0.005279932524441698
0.491379,27280,171,0.004949464089390329
0.493452,28880,181,0.004843215688589548
0.495248,30480,191,0.00457688531400934
0.497023,32080,201,0.004343643788098537
0.498801,33680,211,0.004233274873833272
0.500851,35280,221,0.004144001267126645
0.50264,36880,231,0.003916421096547827
0.504419,38480,241,0.0037544900106656048
0.506211,40080,251,0.003694427378804821
0.508242,41680,261,0.0035393463573502627
0.509997,43280,271,0.0033830315592423797
0.511977,44880,281,0.0032932508821722443
0.51378,46480,291,0.0032149034062895696
0.515824,48080,301,0.003072048734121223
0.517558,49680,311,0.0029715741148590834
0.519263,51280,321,0.002845706705099189
0.521012,52880,331,0.00274370466375274
0.523034,54480,341,0.002665501725988237
0.524772,56080,351,0.0026090750826799243
0.526495,57680,361,0.002500143005290346
0.528303,59280,371,0.002399224264088229
0.530339,60880,381,0.002320561536634772
0.532095,62480,391,0.002260847333581525
0.533847,64080,401,0.0021907658905657833
0.535602,65680,411,0.0020965806104562713
0.537644,67280,421,0.0020204330429954304
0.539421,68880,431,0.0019620951565279994
0.541254,70480,441,0.0019052533258564607
0.543035,72080,451,0.0018189812668017533
0.545184,73680,461,0.0017848066762228918
0.54698,75280,471,0.001761985031719291
0.548759,76880,481,0.0017505200702756588
0.550545,78480,491,0.0017154846742980633
0.552592,80080,501,0.001676401978722578
0.55437,81680,511,0.001652136408776806
0.556156,83280,521,0.0016402779866192176
0.557962,84880,531,0.0015944525699375482
0.560024,86480,541,0.0015574832829443764
0.561812,88080,551,0.001529872854464178
0.563611,89680,561,0.0015156473086285673
0.56542,91280,571,0.0014917423204347195
0.567475,92880,581,0.0014525907673037016
0.569233,94480,591,0.0014283428430478182
0.571002,96080,601,0.0014130255482276421
0.572763,97680,611,0.0014082061924940558
0.574789,99280,621,0.0013827618354738443
0.576555,100880,631,0.0013584904750574747
0.57836,102480,641,0.0013435800659383906
0.580145,104080,651,0.001334555739192415
0.582178,105680,661,0.00131481108394455
0.583943,107280,671,0.0012889330085092045
0.585706,108880,681,0.0012740951422810422
0.587474,110480,691,0.001260317759963353
0.589547,112080,701,0.0012509314270846388
0.591323,113680,711,0.001225675710490367
0.593104,115280,721,0.001207610923643819
0.594939,116880,731,0.0011964330180425364
0.597043,118480,741,0.001184752673583563
0.598864,120080,751,0.0011629457478243635
0.600661,121680,761,0.001150085684453293
0.602461,123280,771,0.0011301236525349673
0.604525,124880,781,0.001120788447729875
0.606373,126480,791,0.0011124369364271629
0.608189,128080,801,0.0011069947689946683
0.609989,129680,811,0.001097417221255427
0.611864,131280,821,0.0010891848349404779
0.613949,132880,831,0.0010884736297085782
0.615773,134480,841,0.0010818152093246321
0.617584,136080,851,0.001076823341650943
0.619413,137680,861,0.0010663168768617736
0.621518,139280,871,0.0010627718412496955
0.623337,140880,881,0.0010587202965629382
0.625143,142480,891,0.0010510547834115345
0.626948,144080,901,0.0010466136750376508
0.629084,145680,911,0.0010351483246264816
0.630867,147280,921,0.0010311624112018993
0.632666,148880,931,0.0010243842241709853
0.634456,150480,941,0.0010200544941131023
0.636474,152080,951,0.0010154627217015613
0.638254,153680,961,0.0010083901852115922
0.640054,155280,971,0.0010061987623382774
0.641853,156880,981,0.0009966455095866567
0.643894,158480,991,0.0009942130655575566
0.645698,160080,1001,0.0009859858698211127
0.647492,161680,1011,0.0009772793804211383
0.649258,163280,1021,0.0009717001834720056
0.651262,164880,1031,0.0009647653235668584
0.65303,166480,1041,0.0009623362089632263
0.654795,168080,1051,0.0009530853674679773
0.656576,169680,1061,0.0009521689351509478
0.658584,171280,1071,0.0009447350377490907
0.660342,172880,1081,0.0009405989640310468
0.662095,174480,1091,0.0009335158074695229
0.66384,176080,1101,0.0009296568563437035
0.665861,177680,1111,0.0009245275856177102
0.667629,179280,1121,0.0009209648699288545
0.669405,180880,1131,0.0009175097707557374
0.671165,182480,1141,0.0009068283139793618
0.673156,184080,1151,0.0009061251549552802
0.674935,185680,1161,0.0008983715104524375
0.676709,187280,1171,0.0008974979667382248
0.678495,188880,1181,0.0008929670964179844
0.680495,190480,1191,0.000886871693314006
0.682253,192080,1201,0.0008814664834265861
0.684012,193680,1211,0.0008756476629419238
0.685753,195280,1221,0.0008716423584245771
0.68775,196880,1231,0.0008646835513692087
0.68951,198480,1241,0.0008618381134255417
0.691273,200080,1251,0.0008541960599112493
0.693033,201680,1261,0.0008505213735154095
0.695045,203280,1271,0.0008430411953825982
0.696806,204880,1281,0.0008398219926509069
0.698591,206480,1291,0.0008337285170878436
0.700353,208080,1301,0.0008284600459843531
0.702364,209680,1311,0.0008237194044464855
0.704102,211280,1321,0.0008190434439615708
0.705901,212880,1331,0.0008176668877802398
0.707674,214480,1341,0.0008106357112663814
0.709652,216080,1351,0.0008066840993979137
0.711419,217680,1361,0.0007994688347895997
0.71317,219280,1371,0.0007992784842674617
0.71489,220880,1381,0.0007931917615561952
0.71691,222480,1391,0.0007895276287003244
0.718667,224080,1401,0.0007849085282872273
0.720427,225680,1411,0.0007810856172996237
0.72216,227280,1421,0.0007789523109673659
0.724143,228880,1431,0.0007738782767371024
0.725877,230480,1441,0.0007714447116612677
0.727625,232080,1451,0.0007660691084662944
0.729358,233680,1461,0.0007652438956645465
0.731404,235280,1471,0.0007601907080627066
0.733147,236880,1481,0.0007576577470141659
0.73491,238480,1491,0.0007517790949932591
0.736653,240080,1501,0.0007473589529456495
0.738665,241680,1511,0.0007449631607250283
0.740451,243280,1521,0.0007420886921570679
0.74224,244880,1531,0.0007392958563010778
0.744029,246480,1541,0.0007334995298461655
0.746107,248080,1551,0.0007310725786904958
0.747886,249680,1561,0.000728221473196726
0.749664,251280,1571,0.0007276033580599292
0.751419,252880,1581,0.0007219756526355686
0.753423,254480,1591,0.0007196658403627286
0.755234,256080,1601,0.000715083229142011
0.75701,257680,1611,0.000712080271956678
0.758795,259280,1621,0.0007100940766934846
0.760876,260880,1631,0.0007059357170831233
0.762676,262480,1641,0.0007035389328483958
0.764448,264080,1651,0.0007008696999759381
0.766217,265680,1661,0.0007002563882439524
0.76823,267280,1671,0.0006954534952526761
0.770009,268880,1681,0.0006937338680787601
0.771786,270480,1691,0.0006896929993754665
0.773581,272080,1701,0.0006881557288519104
0.775603,273680,1711,0.0006863479845312607
0.777389,275280,1721,0.0006830171755494458
0.779166,276880,1731,0.0006812368358701075
0.780944,278480,1741,0.0006759449538972315
0.783007,280080,1751,0.0006748558359829133
0.784816,281680,1761,0.0006708561694603894
0.786578,283280,1771,0.0006678696769420542
0.788352,284880,1781,0.0006638471722832245
0.790392,286480,1791,0.00066078682559257
0.792193,288080,1801,0.0006584866670952469
0.793977,289680,1811,0.0006554086822382257
0.79577,291280,1821,0.0006529981540371217
0.797553,292880,1831,0.0006478979492856186
0.799627,294480,1841,0.000646669611870189
0.801414,296080,1851,0.0006428679374065761
0.803182,297680,1861,0.0006405110691813289
0.804953,299280,1871,0.0006364540818264985
0.806991,300880,1881,0.0006321787414947013
0.808776,302480,1891,0.0006302819226461018
0.810616,304080,1901,0.0006268146298483383
0.81244,305680,1911,0.0006249299187694665
0.814474,307280,1921,0.0006191549788525531
0.816252,308880,1931,0.0006165349845994317
0.818034,310480,1941,0.000613660053932456
0.819807,312080,1951,0.0006109053154178205
0.821883,313680,1961,0.0006085090437031836
0.823682,315280,1971,0.000604469526080011
0.825474,316880,1981,0.0006032268369624439
0.827307,318480,1991,0.000599835867767887
0.829419,320080,2001,0.000596872087473721
0.831195,321680,2011,0.0005937460496868562
